col1,Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation_1,_RAJ2000,_DEJ2000,SDSS,RAJ2000,DEJ2000,Plate,MJD,Fiber,z,r_z,DR12,Separation_1a,RAdeg,DEdeg,Speak,e_Speak,Sint,e_Sint,Separation
2227,SDSSJ115757.24+505442.4,179.488501,50.911799,115757.24+505442.4,179.488494873047,50.911800384521506,1.88900005817413,1.0,1.0,1,-27.5470162974996,3.0,0.0,0.0,-26.7886905762389,-1.0,46.3623617734705,45.4885607336478,0.0147735001532994,179.488495,50.9118,115757.23+505442.4,179.488495,50.9118,968,52412,561,1.889,DR7Q,DR12,0.014086912790799763,179.4887,50.9118,1.3,0.1,1.2,0.1,0.43637975376807014
8401,SDSSJ114602.65+544800.4,176.511048,54.800121,114602.65+544800.4,176.511047363281,54.8001213073731,1.82469999790192,3.0,1.0,1,-26.9099346753822,0.0,0.0,0.0,-26.8967924679452,-1.0,46.052799722631,46.2447674192914,0.0017234374314511,176.51104694,54.80012111,114602.65+544800.4,176.511047,54.800121,1015,52734,624,1.8247,DR7Q,DR12,0.0020751500811406406,176.5107,54.8002,2.8,0.1,3.5,0.1,0.784935366584785
2862,SDSSJ135742.21+472030.3,209.425895,47.341752,135742.21+472030.3,209.425888061523,47.3417510986328,1.83469998836517,1048578.0,1.0,1,-27.0263599377055,0.0,0.0,0.0,-26.8646674645514,-1.0,46.086429730713,46.4077304624612,0.0172342788786099,209.42588806,47.34175111,135742.21+472030.3,209.425888,47.341751,1285,52723,496,1.8347,DR7Q,DR12,0.017451475613608866,209.4256,47.3416,0.4,0.0,0.3,0.1,0.9108992953720744
2448,SDSSJ140932.86+504154.7,212.386942,50.698541,140932.86+504154.7,212.386947631836,50.6985397338867,1.97099995613098,3.0,1.0,1,-27.5564799761555,0.0,0.0,0.0,-26.8183036113593,-1.0,46.2186370141119,46.2037307438825,0.0136268522069789,212.38694806,50.69854,140932.86+504154.7,212.386948,50.69854,1045,52725,313,1.971,DR7Q,DR12,0.014147160287057852,212.3869,50.6986,2.1,0.2,2.2,0.3,0.23383098690079715
1598,SDSSJ150636.17+542354.4,226.650744,54.398453,150636.17+542354.4,226.650741577148,54.3984527587891,1.81930005550385,1048578.0,1.0,1,-26.8420497192093,0.0,0.0,0.0,-26.9377341532954,-1.0,46.0017590916387,46.2325289945638,0.0051513396539976,226.65074194,54.39845306,150636.17+542354.4,226.650742,54.398453,793,52370,237,1.8193,DR7Q,DR12,0.0041914434683913366,226.6508,54.3985,1.1,0.2,1.4,0.3,0.20484227617200199
2422,SDSSJ130724.07+550213.5,196.850331,55.037086,130724.07+550213.5,196.850326538086,55.0370864868164,1.84730005264282,2.0,1.0,1,-27.1503047954661,0.0,0.0,0.0,-26.9059600227748,-1.0,46.0254633615042,46.1803255096835,0.0093701285389011,196.85032694,55.03708611,130724.07+550213.5,196.850327,55.037086,1040,52722,334,1.8473,DR7Q,DR12,0.008251863892674318,196.8503,55.037,1.4,0.1,1.4,0.1,0.32228692862468644
2989,SDSSJ140333.12+534232.0,210.88802,53.708896,140333.12+534232.0,210.88801574707,53.7088966369629,1.67079997062683,1048578.0,1.0,1,-26.5949819530121,0.0,0.0,0.0,-26.965702078082,-1.0,45.932479457629,45.8741936251704,0.009347745475387,210.88801889,53.708895,140333.12+534232.0,210.888019,53.708895,7027,56448,550,1.682,VI,DR12,0.004183335494199937,210.8878,53.7089,1.3,0.1,1.7,0.1,0.46452596769638954
3925,SDSSJ140952.13+490901.9,212.467213,49.150541,140952.13+490901.9,212.467208862305,49.1505393981934,1.72940003871918,1048578.0,1.0,1,-26.8180965438029,0.0,0.0,0.0,-26.9285998016362,-1.0,45.9777466265327,46.1566413743509,0.0113215044217756,212.46720889,49.15053889,140952.13+490901.9,212.467209,49.150539,1671,53446,111,1.7294,DR7Q,DR12,0.011855429749876517,212.4671,49.1506,0.5,0.1,0.9,0.1,0.33768256023249243
3943,SDSSJ143420.67+465055.2,218.586126,46.848683,143420.67+465055.2,218.586120605469,46.8486824035645,2.02410006523132,2.0,1.0,1,-27.9705423761252,0.0,0.0,0.0,-26.5921734163239,-1.0,46.459315752835906,46.532959777989,0.0134545204356643,218.58616,46.84871306,143420.67+465055.3,218.58616,46.848713,6736,56366,507,2.032,VI,DR12,0.13664485340902188,218.5864,46.8488,0.7,0.1,1.6,0.1,0.7867243285593629
1830,SDSSJ110039.04+510902.3,165.162686,51.150642,110039.04+510902.3,165.162689208984,51.1506423950195,1.74619996547699,1.34224899E8,1.0,1,-28.1412218191945,0.0,0.0,0.0,-26.3531102841476,-1.0,46.5716267465577,46.7736611280761,0.0073847129065504,165.16268389,51.15064,110039.04+510902.3,165.162684,51.15064,6700,56384,712,1.751,VI,DR12,0.00849927559562903,165.1627,51.1506,1.3,0.1,1.5,0.1,0.15534257423163955
1840,SDSSJ113608.50+514754.0,174.035434,51.798338,113608.50+514754.0,174.035430908203,51.79833984375,1.91410005092621,1048579.0,1.0,1,-27.2202494442593,0.0,0.0,0.0,-26.9200284587505,-1.0,46.1233983113165,46.01003219418391,0.0095623218754556,174.03543,51.79833889,113608.50+514754.0,174.03543,51.798339,6690,56416,385,1.915,VI,DR12,0.009605535428879292,174.0356,51.7983,1.2,0.1,1.2,0.2,0.3893897932463887
2409,SDSSJ125428.20+543230.2,193.617518,54.541743,125428.20+543230.2,193.617523193359,54.5417442321777,1.93690001964569,1048579.0,1.0,1,-26.9659988256187,0.0,0.0,0.0,-27.0170763657211,-1.0,46.0300826331478,46.0388097191549,0.0117178377337834,193.61752306,54.54174389,125428.20+543230.2,193.617523,54.541744,1038,52673,33,1.9369,DR7Q,DR12,0.011045126646441195,193.6175,54.5417,0.8,0.1,0.8,0.1,0.168855173390013
1861,SDSSJ125805.31+512207.0,194.522129,51.368639,125805.31+512207.0,194.522125244141,51.3686408996582,1.82109999656677,3.0,1.0,1,-27.1287711011012,0.0,0.0,0.0,-26.8153338449963,-1.0,46.1430423963598,46.3000467233403,0.0108639127985831,194.522125,51.36864111,125805.31+512207.1,194.522125,51.368641,886,52381,20,1.8211,DR7Q,DR12,0.011517835773273671,194.5221,51.3687,0.9,0.1,1.0,0.1,0.22634313868328199
2411,SDSSJ124308.22+542128.4,190.784271,54.357896,124308.22+542128.4,190.784271240234,54.3578948974609,1.97150003910065,1048579.0,1.0,1,-26.816698682071,0.0,0.0,0.0,-27.0310828932445,-1.0,45.972535298175906,46.2266188378805,0.0040010067405108,190.78427111,54.357895,124308.22+542128.4,190.784271,54.357895,1038,52673,226,1.9715,DR7Q,DR12,0.0035999999913344186,190.7843,54.3578,1.3,0.1,1.2,0.1,0.3532349862820375
2983,SDSSJ133720.96+550534.5,204.337349,55.092932,133720.96+550534.5,204.337356567383,55.0929336547852,1.86520004272461,2.0,1.0,1,-26.9871236422729,0.0,0.0,0.0,-26.921175593932,-1.0,46.0375109244715,46.2230062215959,0.0166889357291879,204.33735694,55.09293389,133720.96+550534.5,204.337357,55.092934,1322,52791,315,1.8652,DR7Q,DR12,0.01798482550439733,204.3374,55.0931,0.1,0.1,0.6,0.1,0.6200216707038501
2226,SDSSJ115729.71+495940.3,179.373821,49.994545,115729.71+495940.3,179.373825073242,49.9945449829102,1.70039999485016,2.0,1.0,1,-27.9242868684005,0.0,0.0,0.0,-26.5192870028831,-1.0,46.4130075764638,46.4746004915143,0.0094268967826282,179.37382389,49.99454806,115729.71+495940.3,179.373824,49.994548,6677,56385,751,1.703,VI,DR12,0.012839149975213286,179.374,49.9946,1.1,0.1,1.1,0.1,0.44186425694131803
2234,SDSSJ122223.54+503115.4,185.5981,50.520967,122223.54+503115.4,185.598098754883,50.5209655761719,1.84019994735718,3.0,1.0,1,-28.4571053317473,0.0,0.0,0.0,-26.3886289148328,-1.0,46.5848063021934,46.6708923064946,0.005864775560089,185.59809889,50.52096611,122223.54+503115.4,185.598099,50.520966,971,52644,385,1.8402,DR7Q,DR12,0.004266017187407678,185.5982,50.521,4.7,0.1,4.8,0.1,0.26910763954898315
2991,SDSSJ135954.71+534521.5,209.977983,53.755989,135954.71+534521.5,209.977981567383,53.755989074707,1.90069997310638,3.0,1.0,1,-27.3631045855278,0.0,0.0,0.0,-27.2228675157735,-1.0,45.7459258168912,46.1211190729298,0.0030610363353268,209.97798194,53.75598889,135954.71+534521.5,209.977982,53.755989,1324,53088,300,1.9007,DR7Q,DR12,0.00212841126581715,209.9782,53.756,0.7,0.1,0.9,0.2,0.4535281838276992
2852,SDSSJ134306.49+475405.4,205.77705,47.901504,134306.49+475405.4,205.777053833008,47.9015045166016,1.8371000289917,1048578.0,1.0,1,-26.886039309356,0.0,0.0,0.0,-26.9191158865371,-1.0,45.9865106742572,46.335879763281,0.0094359226475892,205.77705111,47.90150694,134306.49+475405.4,205.777051,47.901507,6748,56371,952,1.847,VI,DR12,0.01106638224918783,205.7769,47.9015,0.5,0.1,0.8,0.1,0.3592110979892066
3912,SDSSJ131901.41+504603.7,199.755904,50.767709,131901.41+504603.7,199.755905151367,50.767707824707,1.89250004291534,1048578.0,1.0,1,-26.7176437034348,0.0,0.0,0.0,-26.9796699915214,-1.0,46.0247491879579,46.1786254213614,0.0049773689474946,199.755905,50.76770806,131901.41+504603.7,199.755905,50.767708,1667,53430,212,1.8925,DR7Q,DR12,0.004259597549532277,199.7559,50.7676,0.9,0.1,0.9,0.2,0.3887613780120443
2219,SDSSJ113744.83+481903.8,174.43683,48.317723,113744.83+481903.8,174.436828613281,48.3177223205566,1.81819999217987,1048579.0,1.0,1,-26.7840842864428,1.0,0.0,0.0,-27.0677131107845,-1.0,45.899956421694306,46.106504417621,0.0041235881341901,174.43682889,48.31772194,113744.83+481903.8,174.436829,48.317722,967,52636,242,1.8182,DR7Q,DR12,0.0043233349653106655,174.437,48.3178,0.5,0.1,0.6,0.1,0.4826026323985148
3480,SDSSJ122812.98+484053.2,187.054097,48.681471,122812.98+484053.2,187.054092407227,48.6814727783203,1.79100000858307,2.0,1.0,1,-27.2079629859182,1.0,0.0,0.0,-26.7818925811934,-1.0,46.1512427031743,46.3752062634732,0.0126552122710397,187.05410306,48.68147194,122812.98+484053.2,187.054103,48.681472,7418,57165,281,1.802,VI,DR12,0.014708643391407964,187.0543,48.6816,0.4,0.1,0.4,0.1,0.6768090292348619
2406,SDSSJ123457.60+551758.8,188.740004,55.299692,123457.60+551758.8,188.740005493164,55.299690246582,1.9592000246048,3.0,1.0,1,-27.1250779478332,1.0,0.0,0.0,-26.8656600396939,-1.0,46.1769791368124,46.2677796215884,0.0070149516739867,188.740005,55.29967889,123457.60+551758.8,188.740005,55.299679,6832,56426,384,1.967,VI,DR12,0.04684485172261964,188.7396,55.2998,0.4,0.1,0.6,0.1,0.9280957039099464
2212,SDSSJ111623.56+482256.7,169.09819,48.382425,111623.56+482256.7,169.098190307617,48.3824234008789,1.84140002727509,3.0,1.0,1,-26.7391960726385,0.0,0.0,0.0,-27.0062747957152,-1.0,45.9695201300974,46.21286620377649,0.0058036299892299,169.09819,48.38242306,111623.56+482256.7,169.09819,48.382423,965,52438,222,1.8414,DR7Q,DR12,0.007199999982668837,169.098,48.3825,1.1,0.1,1.1,0.1,0.5131580336919055
2548,SDSSJ151500.37+503408.8,228.75156,50.569126,151500.37+503408.8,228.751556396484,50.5691261291504,1.75909996032715,1.35273995E8,1.0,1,-27.4792732204099,0.0,1.0,2.6055585009087,-26.7875337473598,15.974768597492,46.1581998061478,46.2077896745886,0.0082526486971755,228.75154889,50.569125,151500.37+503408.8,228.751549,50.569125,6727,56369,864,1.761,VI,DR12,0.025408143287114163,228.7516,50.5692,2.1,0.1,2.8,0.1,0.27860989726839247
2538,SDSSJ143434.37+543913.2,218.64322,54.653693,143434.37+543913.2,218.643218994141,54.653694152832,1.83550000190735,1048579.0,1.0,1,-27.0506537753066,0.0,0.0,0.0,-26.900787487008,-1.0,46.1147021475261,46.1281637123431,0.0046489330276385,218.64321889,54.65369389,143434.37+543913.2,218.643219,54.653694,1162,52668,190,1.8355,DR7Q,DR12,0.0041590237570873715,218.6431,54.6537,0.4,0.1,0.4,0.1,0.2582684077650951
2420,SDSSJ131320.64+534437.2,198.336031,53.743689,131320.64+534437.2,198.336029052734,53.743690490722706,1.91750001907349,3.0,1.0,1,-27.7921701832235,0.0,0.0,0.0,-26.6902896127829,-1.0,46.2970902913495,46.4712728753866,0.006781447711719,198.33602889,53.74369,131320.64+534437.2,198.336029,53.74369,1040,52722,200,1.9175,DR7Q,DR12,0.005575943941026726,198.3358,53.7439,0.2,0.1,0.4,0.1,0.9056180808183416
3488,SDSSJ124415.01+471425.7,191.062574,47.240488,124415.01+471425.7,191.062576293945,47.2404861450195,1.75880002975464,3145739.0,1.0,1,-26.8357703061099,1.0,1.0,2.48089182912604,-26.9491126817107,22.065842321174,46.0198365475176,45.9492105646761,0.0087194964769285,191.062575,47.24048694,124415.01+471425.7,191.062575,47.240487,6666,56371,355,1.75,VI,DR12,0.004351290591586685,191.0625,47.2406,1.3,0.1,1.5,0.1,0.44383303791111245
3921,SDSSJ133910.77+514437.1,204.794916,51.743643,133910.77+514437.1,204.794921875,51.7436447143555,2.02209997177124,3.0,1.0,1,-27.5026056220842,0.0,0.0,0.0,-26.7647945727878,-1.0,46.2744705584096,46.4319486072502,0.0144771009773344,204.79492194,51.743645,133910.78+514437.1,204.794922,51.743645,1668,53433,621,2.0221,DR7Q,DR12,0.015189213082906146,204.7949,51.7436,1.4,0.1,1.3,0.1,0.15999641337559795
1591,SDSSJ145715.16+544049.8,224.313204,54.680501,145715.16+544049.8,224.313201904297,54.6805000305176,1.9646999835968,2.0,1.0,1,-27.2181670171295,0.0,0.0,0.0,-26.9151375685829,-1.0,46.1343787828865,46.1207280885769,0.005586233633297,224.31320194,54.6805,145715.16+544049.8,224.313202,54.6805,792,52353,207,1.9647,DR7Q,DR12,0.005503365020954053,,,,,,,
1592,SDSSJ145827.49+550050.5,224.614567,55.014037,145827.49+550050.5,224.614562988281,55.0140380859375,1.8257999420166,3.0,1.0,1,-26.3325633979393,0.0,0.0,0.0,-27.1052629480763,-1.0,45.8522725679924,46.0164708009517,0.0091572297398793,224.61456306,55.01403806,145827.49+550050.5,224.614563,55.014038,792,52353,212,1.8258,DR7Q,DR12,0.009007309026593049,,,,,,,
1593,SDSSJ145404.74+550106.8,223.519756,55.01858,145404.74+550106.8,223.519760131836,55.0185813903809,2.03889989852905,3.0,1.0,1,-27.7328581208431,0.0,0.0,0.0,-26.6525324953302,-1.0,46.39950669955049,46.5695077082125,0.0098882082121257,223.51976,55.01858111,145404.74+550106.8,223.51976,55.018581,792,52353,292,2.0389,DR7Q,DR12,0.00900645152201127,,,,,,,
1595,SDSSJ151231.77+535339.9,228.132389,53.894435,151231.77+535339.9,228.132385253906,53.8944358825684,1.66980004310608,1048579.0,1.0,1,-26.9916402285489,0.0,0.0,0.0,-26.7684226456894,-1.0,46.1182445660675,46.3967531634037,0.0085585328798152,228.132385,53.89443611,151231.77+535339.9,228.132385,53.894436,793,52370,43,1.6698,DR7Q,DR12,0.009217629060057896,,,,,,,
1599,SDSSJ150611.47+541155.5,226.547795,54.198756,150611.47+541155.5,226.547790527344,54.1987571716309,1.91349995136261,3.0,1.0,1,-28.2938309613095,0.0,0.0,0.0,-26.3865281499552,-1.0,46.6106033160558,46.7805508800819,0.0103202858048475,226.54779111,54.19875694,150611.46+541155.5,226.547791,54.198757,793,52370,252,1.9135,DR7Q,DR12,0.009160664750510722,,,,,,,
2536,SDSSJ143020.74+564837.7,217.586421,56.810489,143020.74+564837.7,217.58642578125,56.810489654541,1.73880004882813,2.0,1.0,1,-27.6206392171483,0.0,0.0,0.0,-26.6053762453827,-1.0,46.2965023589869,46.430022621875,0.0097124672056716,217.58642111,56.81049389,143020.74+564837.7,217.586421,56.810494,6803,56402,16,1.752,VI,DR12,0.01800000000247208,217.5863,56.8106,2.8,0.1,3.6,0.2,0.46250830408397164
1603,SDSSJ151957.40+531334.8,229.989192,53.226342,151957.40+531334.8,229.989196777344,53.2263412475586,1.79149997234344,2.0,1.0,1,-26.6056750208124,0.0,0.0,0.0,-27.0087805998999,-1.0,45.9140282186713,46.1198127677872,0.0106463076981945,229.98919694,53.22634111,151957.40+531334.8,229.989197,53.226341,794,52376,179,1.7915,DR7Q,DR12,0.011361241393813755,,,,,,,
1604,SDSSJ152222.02+524743.9,230.59176,52.795547,152222.02+524743.9,230.591766357422,52.7955474853516,1.69420003890991,1048579.0,1.0,1,-26.3978040494464,0.0,0.0,0.0,-27.0914790701232,-1.0,45.7733256026146,46.1606807646145,0.0139485748147166,230.59176611,52.79554694,152222.02+524743.9,230.591766,52.795547,794,52376,234,1.6942,DR7Q,DR12,0.013060678061016445,,,,,,,
1828,SDSSJ105636.09+501749.4,164.150415,50.297082,105636.09+501749.4,164.150421142578,50.2970809936523,1.78740000724792,1048579.0,1.0,1,-26.591915638765,0.0,0.0,0.0,-27.0455861340852,-1.0,45.8553718981045,46.0389855935196,0.0145832881380614,164.15042111,50.29708111,105636.10+501749.4,164.150421,50.297081,877,52353,302,1.7874,DR7Q,DR12,0.014260125839787998,,,,,,,
1829,SDSSJ105724.15+503523.6,164.350665,50.589913,105724.15+503523.6,164.350662231445,50.5899124145508,1.83640003204346,1048579.0,1.0,1,-26.8944982978793,0.0,0.0,0.0,-27.0147827386283,-1.0,45.9127529072905,46.1658651874154,0.006669362324335,164.35066194,50.58991194,105724.15+503523.6,164.350662,50.589912,877,52353,317,1.8364,DR7Q,DR12,0.0077441847579937705,,,,,,,
1831,SDSSJ110852.80+511934.1,167.220017,51.326153,110852.80+511934.1,167.220016479492,51.3261528015137,1.9485000371933,2.0,1.0,1,-27.7950585162369,0.0,0.0,0.0,-26.5817770357004,-1.0,46.424071787614494,46.6409085869303,0.0013717357911055,167.22001611,51.32615306,110852.80+511934.1,167.220016,51.326153,877,52353,589,1.9485,DR7Q,DR12,0.002249590958903666,,,,,,,
1833,SDSSJ110803.06+520315.0,167.012788,52.054193,110803.06+520315.0,167.012786865234,52.0541915893555,1.76199996471405,1048579.0,1.0,1,-27.7888143873547,0.0,0.0,0.0,-26.52968941204,-1.0,46.4046686244368,46.5425490159282,0.0056656525383518,167.01278806,52.05419306,110803.06+520315.0,167.012788,52.054193,6706,56385,30,1.762,VI,DR12,0.0,,,,,,,
1834,SDSSJ111228.66+521921.5,168.119424,52.32266,111228.66+521921.5,168.119430541992,52.3226585388184,1.70780003070831,2.0,1.0,1,-26.6882271708711,0.0,0.0,0.0,-26.9457266863807,-1.0,45.9356489813202,46.0412075724118,0.0153258201898966,168.11943111,52.32265889,111228.66+521921.5,168.119431,52.322659,878,52353,379,1.7078,DR7Q,DR12,0.015817709161163002,,,,,,,
1835,SDSSJ111703.34+521212.3,169.26394,52.203439,111703.34+521212.3,169.263946533203,52.2034378051758,1.69149994850159,3.0,1.0,1,-27.3809948558897,0.0,0.0,0.0,-26.6428080991319,-1.0,46.2749765183038,46.4029081985525,0.0150422769507788,169.26394694,52.20343806,111703.34+521212.3,169.263947,52.203438,878,52353,453,1.6915,DR7Q,DR12,0.01585809181950306,,,,,,,
1836,SDSSJ111829.84+512614.8,169.624354,51.437452,111829.84+512614.8,169.624359130859,51.4374504089356,2.00970005989075,1048579.0,1.0,1,-27.2380688215362,0.0,0.0,0.0,-26.8606919212418,-1.0,46.2251792914584,46.15518230855751,0.0128602943510302,169.62435889,51.43745,111829.84+512614.8,169.624359,51.43745,878,52353,560,2.0097,DR7Q,DR12,0.013332016167504745,,,,,,,
1837,SDSSJ112756.94+522021.6,171.987272,52.339347,112756.94+522021.6,171.987274169922,52.3393478393555,1.86500000953674,3.0,1.0,1,-27.9973937348168,0.0,0.0,0.0,-26.4944984369247,-1.0,46.497076301125105,46.5534374132527,0.0056489351912539,171.98727806,52.33933889,112756.94+522021.6,171.987278,52.339339,6698,56637,167,1.874,VI,DR12,0.0316797615258673,,,,,,,
1838,SDSSJ112755.24+514808.0,171.980177,51.802235,112755.24+514808.0,171.980178833008,51.8022346496582,1.67410004138947,2.0,1.0,1,-26.5366829297537,0.0,0.0,0.0,-26.9884458419105,-1.0,45.8998197942718,46.1014171955566,0.0042710351255189,171.98017889,51.802235,112755.24+514808.0,171.980179,51.802235,879,52365,493,1.6741,DR7Q,DR12,0.004452319689651514,,,,,,,
1841,SDSSJ114314.69+510542.1,175.811218,51.095033,114314.69+510542.1,175.811218261719,51.0950317382813,1.85020005702972,1048579.0,1.0,1,-27.1093482168957,0.0,0.0,0.0,-26.8636420079806,-1.0,46.1293860973907,46.2681865288228,0.0045805679395646,175.81122694,51.09504111,114314.69+510542.1,175.811227,51.095041,6690,56416,130,1.849,VI,DR12,0.035263135420975374,,,,,,,
3536,SDSSJ133058.73+464658.6,202.744725,46.782968,133058.73+464658.6,202.744720458984,46.7829666137695,1.8918000459671,10.0,1.0,1,-26.9280018514338,0.0,1.0,0.769856431516006,-26.9882343719604,7.49279954831759,46.0233940784287,46.0698780815652,0.0122562783091003,202.74473,46.78296694,133058.73+464658.6,202.74473,46.782967,6748,56371,474,1.907,VI,DR12,0.012840719030769773,202.7448,46.7829,10.4,0.1,12.7,0.2,0.2968931319633018
1843,SDSSJ113941.27+525233.1,174.921973,52.875883,113941.27+525233.1,174.921966552734,52.8758811950684,1.86160004138947,2.0,1.0,1,-27.2089346215367,0.0,0.0,0.0,-26.8326106332612,-1.0,46.1151461357958,46.2350019005436,0.015441971198867,174.92196806,52.87588889,113941.27+525233.1,174.921968,52.875889,6690,56416,730,1.867,VI,DR12,0.024178126984998365,,,,,,,
1844,SDSSJ114719.89+522923.1,176.832901,52.489759,114719.89+522923.1,176.832901000977,52.4897575378418,1.98959994316101,3.0,1.0,1,-27.2382785178039,0.0,0.0,0.0,-26.7631287007969,-1.0,46.2927003069133,46.2808375866028,0.0052637699512953,176.83292694,52.489775,114719.90+522923.1,176.832927,52.489775,6690,56416,966,1.997,VI,DR12,0.08103085719763298,,,,,,,
1845,SDSSJ115606.53+532824.4,179.027222,53.47345,115606.53+532824.4,179.027221679688,53.4734497070313,1.67550003528595,1048579.0,1.0,1,-26.5421126754514,0.0,0.0,0.0,-26.943791377713,-1.0,45.9548378516201,46.1155193261279,0.0012583404585941,179.02722194,53.47345,115606.53+532824.4,179.027222,53.47345,882,52370,326,1.6755,DR7Q,DR12,0.0,,,,,,,
1846,SDSSJ121041.34+524611.9,182.672259,52.769987,121041.34+524611.9,182.672256469727,52.7699851989746,1.80019998550415,3.0,1.0,1,-27.1317838692697,0.0,0.0,0.0,-26.859360066728,-1.0,46.0868852235558,46.2600024600976,0.0085094242227604,182.67225611,52.769985,121041.34+524611.9,182.672256,52.769985,882,52370,624,1.8002,DR7Q,DR12,0.009722934502074421,,,,,,,
1848,SDSSJ120406.67+525000.1,181.027793,52.833364,120406.67+525000.1,181.027786254883,52.8333625793457,1.90180003643036,1048579.0,1.0,1,-27.6563362613268,0.0,0.0,0.0,-26.6003398951103,-1.0,46.3942947390703,46.5441961517561,0.0155358163735175,181.02779306,52.83337194,120406.67+525000.1,181.027793,52.833372,6689,56396,2,1.903,VI,DR12,0.028799999976475334,,,,,,,
2853,SDSSJ134251.04+475626.6,205.712704,47.940728,134251.04+475626.6,205.712707519531,47.9407272338867,1.66680002212524,2.0,1.0,1,-28.2993873936353,0.0,0.0,0.0,-26.3043815920309,-1.0,46.5635473738823,46.7716526240141,0.0089246773733241,205.712705,47.94073111,134251.04+475626.6,205.712705,47.940731,6748,56371,957,1.677,VI,DR12,0.011065983472127406,205.7127,47.9407,0.3,0.1,1.0,0.1,0.09925197619754203
2529,SDSSJ141307.75+553129.3,213.282301,55.524814,141307.75+553129.3,213.282302856445,55.5248146057129,1.74759995937347,2.0,1.0,1,-27.3153502519973,0.0,0.0,0.0,-26.6792676691346,-1.0,46.2561325664152,46.3604354919484,0.0043664776175458,213.28230306,55.524815,141307.75+553129.3,213.282303,55.524815,1160,52674,298,1.7476,DR7Q,DR12,0.00543784386508999,213.282,55.5248,0.9,0.1,1.0,0.1,0.6203443074323778
1850,SDSSJ123530.55+522827.7,188.877298,52.474373,123530.55+522827.7,188.877304077148,52.4743728637695,1.65069997310638,11.0,1.0,1,-27.5725533024019,0.0,1.0,74.8311857302745,-26.6316317656858,320.416146117657,46.283771986339104,46.069164622894704,0.0133351041598466,188.87730194,52.47437,123530.55+522827.7,188.877302,52.47437,6674,56416,630,1.656,VI,DR12,0.013913132059689907,,,,,,,
1851,SDSSJ122932.83+514716.9,187.38681,51.788034,122932.83+514716.9,187.386810302734,51.7880325317383,1.88849997520447,1048579.0,1.0,1,-26.7002601579228,0.0,0.0,0.0,-27.023983770466,-1.0,45.9558937634017,46.127442452233,0.0053285594014428,187.38681,51.78803306,122932.83+514716.9,187.38681,51.788033,884,52374,92,1.8885,DR7Q,DR12,0.003600000014234412,,,,,,,
1852,SDSSJ122957.67+515159.6,187.490299,51.866572,122957.67+515159.6,187.490295410156,51.8665733337402,1.90400004386902,2.0,1.0,1,-27.3816684417123,0.0,0.0,0.0,-26.7158765086723,-1.0,46.2739809099965,46.4592005989072,0.0093132680955343,187.490295,51.86657306,122957.67+515159.6,187.490295,51.866573,884,52374,154,1.904,DR7Q,DR12,0.009593036718962103,,,,,,,
1854,SDSSJ121934.43+512950.0,184.893468,51.497243,121934.43+512950.0,184.893463134766,51.497241973877,1.9563000202179,1048578.0,1.0,1,-26.9365011988451,0.0,0.0,0.0,-26.9346676159894,-1.0,46.107598000189,46.1265760884491,0.0115126507190819,184.89346306,51.49724194,121934.43+512950.0,184.893463,51.497242,884,52374,295,1.9563,DR7Q,DR12,0.011770009512983464,,,,,,,
1855,SDSSJ122033.03+534007.0,185.137654,53.668612,122033.03+534007.0,185.137649536133,53.6686134338379,1.69130003452301,1048579.0,1.0,1,-27.2284158391395,0.0,0.0,0.0,-26.7457894503616,-1.0,46.1436261064118,46.299851759407,0.0108299610359386,185.13765,53.66861306,122033.03+534007.0,185.13765,53.668613,884,52374,328,1.6913,DR7Q,DR12,0.00925979836330226,,,,,,,
1856,SDSSJ124152.07+512618.3,190.466989,51.438431,124152.07+512618.3,190.466995239258,51.4384307861328,1.91009998321533,1048579.0,1.0,1,-26.9500771269783,0.0,0.0,0.0,-26.9292511910276,-1.0,46.0666678162678,46.299681594196,0.01402253954181,190.466995,51.43843111,124152.07+512618.3,190.466995,51.438431,885,52379,87,1.9101,DR7Q,DR12,0.01346447347206495,,,,,,,
1857,SDSSJ123913.82+515727.8,189.807589,51.957734,123913.82+515727.8,189.807586669922,51.957733154296896,1.87220001220703,1048579.0,1.0,1,-27.5495345066016,0.0,0.0,0.0,-26.6402220619386,-1.0,46.34121072116071,46.5320543497531,0.0059991639790432,189.80758694,51.95773306,123913.82+515727.8,189.807587,51.957733,885,52379,144,1.8722,DR7Q,DR12,0.005713711308522244,,,,,,,
1858,SDSSJ123443.80+513951.6,188.682515,51.664358,123443.80+513951.6,188.682510375977,51.6643562316895,1.86940002441406,3.0,1.0,1,-27.3019214142284,0.0,0.0,0.0,-26.7632168791055,-1.0,46.2059318143943,46.3524228503798,0.0121299647206982,188.68251,51.66435611,123443.80+513951.6,188.68251,51.664356,885,52379,260,1.8694,DR7Q,DR12,0.01328506441045348,,,,,,,
