name,redshift_1,RAx,DECx,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLG
SDSSJ083653.66+375512.0,2.366584,129.22358333333332,37.92000000000001,,,
SDSSJ083954.67+385354.0,1.960005,129.97779166666663,38.89833333333333,,,
SDSSJ084449.36+385536.9,2.325243,131.2056666666667,38.926916666666656,10,1,1
SDSSJ091717.40-021725.2,2.349073,139.3225,-2.2903333333333324,,,
SDSSJ091420.01-005744.6,2.269424,138.583375,-0.9623888888888894,,,
SDSSJ091551.95-012824.5,1.919635,138.96645833333338,-1.473472222222223,,,
SDSSJ091654.08-003846.5,2.272461,139.22533333333334,-0.6462500000000001,1048580,0,1
SDSSJ091739.67-012446.6,1.866075,139.41529166666666,-1.4129444444444448,,,
SDSSJ092048.04-012818.8,2.279794,140.20016666666666,-1.4718888888888892,,,
SDSSJ093654.17-024530.6,2.256055,144.2257083333333,-2.7585,,,
SDSSJ093403.72-010724.4,2.310543,143.5155,-1.1234444444444445,,,
SDSSJ093414.07-002604.6,2.270873,143.558625,-0.43461111111111167,,,
SDSSJ093542.22-013107.9,2.366651,143.92591666666667,-1.5188611111111119,,,
SDSSJ093724.29-012457.2,1.517093,144.35120833333332,-1.4158888888888896,,,
SDSSJ093914.12-010351.6,2.262565,144.80883333333335,-1.0643333333333338,,,
SDSSJ095802.81-022414.4,1.533626,149.51170833333336,-2.404,,,
SDSSJ095407.28-024017.1,1.62837,148.53033333333332,-2.6714166666666683,,,
SDSSJ095317.14-014547.9,2.343059,148.32141666666664,-1.7633055555555563,,,
SDSSJ101414.16-015917.1,2.237503,153.559,-1.9880833333333339,,,
SDSSJ100958.88-020606.2,1.537265,152.49533333333332,-2.101722222222223,,,
SDSSJ100902.28-024259.4,2.392048,152.25949999999997,-2.7165000000000004,,,
SDSSJ100850.06-023831.6,2.2632,152.20858333333334,-2.6421111111111117,,,
SDSSJ100701.67-030349.1,1.718312,151.75695833333333,-3.0636388888888875,,,
SDSSJ100643.10-023954.2,2.158732,151.67958333333337,-2.665055555555555,,,
SDSSJ100731.32-013133.0,2.240638,151.8805,-1.525833333333334,,,
SDSSJ101211.20-012106.8,2.310823,153.04666666666668,-1.3518888888888896,,,
SDSSJ101230.13-010742.8,2.402608,153.12554166666666,-1.128555555555556,,,
SDSSJ102622.78-023353.6,2.198126,156.59491666666665,-2.56488888888889,,,
SDSSJ102133.58-010305.0,2.217064,155.38991666666666,-1.0513888888888898,,,
SDSSJ102408.35-003854.3,2.250602,156.03479166666665,-0.6484166666666674,,,
SDSSJ102827.14-013640.8,1.60527,157.11308333333332,-1.611333333333334,,,
SDSSJ104330.46-023012.5,2.246318,160.87691666666666,-2.5034722222222223,,,
SDSSJ103650.93-012138.1,2.184525,159.21220833333334,-1.3605833333333346,,,
SDSSJ104003.97-012754.5,2.376844,160.01654166666665,-1.4651388888888894,,,
SDSSJ105049.86-003751.7,2.202453,162.70775,-0.6310277777777786,,,
SDSSJ105239.38-003707.3,2.274659,163.16408333333334,-0.6186944444444451,1048580,0,1
SDSSJ105426.52-014134.1,2.22209,163.6105,-1.692805555555556,,,
SDSSJ110219.08-010837.2,2.330414,165.5795,-1.1436666666666673,,,
SDSSJ110610.46-011809.8,2.200682,166.54358333333332,-1.3027222222222232,,,
SDSSJ112501.05-022915.5,2.193945,171.25437499999998,-2.4876388888888896,1048576,0,0
SDSSJ112146.77-020614.1,2.296101,170.44487499999997,-2.1039166666666675,,,
SDSSJ111902.74-004642.7,2.196162,169.7614166666667,-0.7785277777777788,,,
SDSSJ112233.31-012041.3,2.188758,170.6387916666667,-1.3448055555555565,,,
SDSSJ112421.96-010703.0,2.316784,171.0915,-1.1175000000000008,1048580,0,1
SDSSJ114219.30-015606.7,2.393265,175.58041666666668,-1.9351944444444447,,,
SDSSJ114209.87-015625.1,1.973566,175.54112500000002,-1.9403055555555568,1048580,0,1
SDSSJ114000.11-024653.9,2.296434,175.0004583333333,-2.78163888888889,,,
SDSSJ113930.63-022850.0,1.760631,174.87762500000002,-2.480555555555556,,,
SDSSJ113411.41-005537.9,2.157542,173.54754166666672,-0.9271944444444459,1048580,0,1
SDSSJ113412.91-005947.5,2.166409,173.55379166666668,-0.996527777777779,4,0,1
SDSSJ113826.30-015428.9,1.918505,174.60958333333332,-1.9080277777777788,,,
SDSSJ114040.09-005604.2,2.292071,175.1670416666667,-0.9345000000000006,,,
SDSSJ114115.65-010928.3,2.281949,175.31520833333337,-1.1578611111111121,,,
SDSSJ114229.21-013348.4,2.364332,175.62170833333332,-1.5634444444444455,,,
SDSSJ115848.22-023422.9,2.187971,179.70091666666667,-2.573027777777778,,,
SDSSJ115601.71-025735.0,2.177548,179.00712500000003,-2.9597222222222235,,,
SDSSJ115625.08-024856.3,2.347873,179.1045,-2.8156388888888895,,,
SDSSJ115316.54-024533.9,2.392814,178.31891666666667,-2.759416666666668,,,
SDSSJ120100.54-012000.6,2.220908,180.25224999999995,-1.3335000000000008,,,
SDSSJ120235.59-012923.7,2.34973,180.64829166666664,-1.4899166666666677,,,
SDSSJ122124.89-023452.8,2.052019,185.35370833333332,-2.5813333333333333,,,
SDSSJ121920.76-030232.1,2.269718,184.83649999999994,-3.042250000000001,,,
SDSSJ121502.11-010832.2,2.352144,183.75879166666664,-1.1422777777777784,4,0,1
SDSSJ121444.83-010726.0,2.185318,183.68679166666664,-1.1238888888888903,,,
SDSSJ121530.89-013011.4,2.182711,183.8787083333333,-1.5031666666666677,,,
SDSSJ121742.03-013157.2,2.180086,184.42512499999998,-1.5325555555555563,,,
SDSSJ121850.40-002809.2,1.669051,184.70999999999998,-0.46922222222222343,,,
SDSSJ121911.23-004345.6,2.279231,184.79679166666662,-0.7293333333333344,20,0,1
SDSSJ121942.77-015044.2,2.180433,184.9282083333333,-1.845611111111113,,,
SDSSJ122144.31-004144.1,2.22206,185.43462499999998,-0.6955833333333344,0,0,0
SDSSJ123843.49-030028.1,2.342189,189.68120833333333,-3.0078055555555574,,,
SDSSJ123533.28-020352.7,2.239845,188.88866666666667,-2.064638888888891,4,0,1
SDSSJ123437.60-012540.2,2.189486,188.6566666666667,-1.427833333333334,,,
SDSSJ123437.64-012951.9,1.717944,188.6568333333333,-1.4977500000000006,,,
SDSSJ123528.53-002920.3,2.245129,188.86887499999997,-0.4889722222222234,1048580,0,1
SDSSJ123613.85-003905.2,2.318551,189.0577083333333,-0.6514444444444454,,,
SDSSJ123608.14-010128.0,2.230614,189.03391666666664,-1.0244444444444454,,,
SDSSJ123649.95-005925.2,1.565236,189.20812499999997,-0.9903333333333345,,,
SDSSJ123720.85-011314.9,2.159383,189.336875,-1.2208055555555564,4,0,1
SDSSJ123727.99-004413.3,2.193055,189.36662499999997,-0.7370277777777787,,,
SDSSJ125334.77-015837.7,1.70322,193.39487499999996,-1.9771388888888906,4,0,1
SDSSJ124924.86-023339.7,2.123419,192.35358333333332,-2.5610277777777792,1048580,0,1
SDSSJ124949.96-015204.9,2.201698,192.45816666666664,-1.8680277777777787,,,
SDSSJ125638.39-011621.5,1.780723,194.1599583333333,-1.27263888888889,1048580,0,1
SDSSJ090527.32-012214.1,1.543041,136.3638333333333,-1.3705833333333337,,,
SDSSJ090536.26-004232.2,2.281963,136.40108333333333,-0.708944444444445,,,
SDSSJ090551.51-012109.1,2.128694,136.46462500000004,-1.3525277777777782,,,
SDSSJ090900.80-004021.6,2.249318,137.25333333333336,-0.672666666666667,,,
SDSSJ091019.13-003220.1,2.295551,137.57970833333331,-0.538916666666667,,,
SDSSJ092315.84-003603.9,2.392427,140.81599999999997,-0.6010833333333336,34603008,0,0
SDSSJ092630.09-004409.0,1.867604,141.625375,-0.7358333333333336,1048581,0,1
SDSSJ094649.89-022819.1,2.284783,146.707875,-2.471972222222223,,,
SDSSJ094544.03-015303.9,2.272184,146.4334583333334,-1.8844166666666666,,,
SDSSJ094510.87-022414.9,1.531895,146.2952916666667,-2.4041388888888893,,,
SDSSJ094413.86-023000.1,2.210463,146.05775,-2.5000277777777766,,,
SDSSJ093955.67-013513.9,2.306387,144.98195833333332,-1.5871944444444448,,,
SDSSJ094338.21-010019.3,2.385423,145.90920833333334,-1.0053611111111114,1,0,1
SDSSJ094340.93-012525.6,1.534964,145.92054166666665,-1.4237777777777783,,,
SDSSJ094454.24-004330.3,2.301875,146.226,-0.7250833333333339,3145748,0,1
SDSSJ094454.44-005011.2,2.291976,146.22683333333333,-0.836444444444445,,,
SDSSJ094637.83-012411.5,2.215728,146.657625,-1.4031944444444449,,,
SDSSJ094803.12-012023.1,1.530617,147.01299999999998,-1.339750000000001,,,
SDSSJ100652.20-015650.9,2.17596,151.71750000000003,-1.9474722222222223,,,
SDSSJ100550.74-020320.8,2.100941,151.46141666666668,-2.0557777777777786,,,
SDSSJ100620.48-015244.4,2.329534,151.58533333333335,-1.8790000000000002,,,
SDSSJ095926.19-025050.5,2.301398,149.859125,-2.8473611111111112,,,
SDSSJ100214.23-014640.9,1.612376,150.55929166666667,-1.7780277777777784,,,
SDSSJ100256.37-014934.2,2.187983,150.734875,-1.8261666666666674,,,
SDSSJ101919.39-021710.6,2.184808,154.83079166666667,-2.286277777777778,,,
SDSSJ101456.91-004154.7,2.154554,153.73712500000002,-0.6985277777777783,,,
SDSSJ101632.73-003144.5,2.256386,154.136375,-0.5290277777777785,,,
SDSSJ101705.99-011432.6,2.387547,154.27495833333333,-1.2423888888888894,,,
SDSSJ101709.24-011823.6,2.219389,154.28850000000003,-1.3065555555555566,,,
SDSSJ101748.90-003124.5,2.291883,154.45375,-0.523472222222223,1048580,0,1
SDSSJ101740.39-012851.8,2.260079,154.41829166666662,-1.4810555555555565,,,
SDSSJ101836.61-010440.7,2.187045,154.65254166666665,-1.077972222222223,,,
SDSSJ101859.96-005420.2,2.182453,154.74983333333333,-0.9056111111111117,1048580,0,1
SDSSJ103059.75-013237.7,2.151073,157.74895833333332,-1.5438055555555559,,,
SDSSJ103151.76-013557.2,2.295526,157.96566666666666,-1.5992222222222225,,,
SDSSJ103625.98-013422.6,2.211645,159.10825,-1.5729444444444454,,,
SDSSJ103223.44-010647.6,2.305925,158.09766666666667,-1.1132222222222226,,,
SDSSJ10501.852-023759.8,2.240216,162.50771666666668,-2.6332777777777783,,,
SDSSJ104226.04-012722.2,2.234997,160.6085,-1.4561666666666677,,,
SDSSJ104346.54-010106.7,2.31584,160.94391666666667,-1.0185277777777786,4,0,1
SDSSJ104721.83-010709.0,2.185263,161.84095833333333,-1.119166666666667,4,0,1
SDSSJ104720.99-015418.2,2.345656,161.83745833333333,-1.9050555555555562,,,
SDSSJ105811.93-023724.0,2.357426,164.54970833333329,-2.6233333333333335,,,
SDSSJ105617.46-003934.9,1.878761,164.07275,-0.6596944444444451,,,
SDSSJ105546.71-011306.8,2.20124,163.94462500000003,-1.218555555555556,1048580,0,1
SDSSJ105744.32-003706.9,2.158951,164.43466666666666,-0.6185833333333344,1048580,0,1
SDSSJ105908.78-010124.4,2.319195,164.78658333333334,-1.023444444444445,,,
SDSSJ110522.01-013648.5,2.06643,166.34170833333332,-1.6134722222222226,,,
SDSSJ111559.54-025636.4,2.196053,168.99808333333328,-2.943444444444445,,,
SDSSJ111143.16-025303.6,2.356296,167.92983333333333,-2.884333333333333,,,
SDSSJ111056.08-020915.7,2.242874,167.73366666666672,-2.154361111111111,,,
SDSSJ111100.66-011937.9,2.216697,167.75275,-1.3271944444444452,,,
SDSSJ111308.41-011039.3,2.280132,168.2850416666667,-1.1775833333333336,,,
SDSSJ113152.82-022246.7,2.349206,172.97008333333332,-2.379638888888889,,,
SDSSJ113217.58-023607.9,2.170577,173.07325,-2.6021944444444447,1048580,0,1
SDSSJ113126.68-030257.6,2.156503,172.86116666666663,-3.049333333333334,1048580,0,1
SDSSJ112508.51-012917.9,2.188546,171.28545833333328,-1.4883055555555562,,,
SDSSJ112820.81-011441.4,1.808033,172.0867083333333,-1.2448333333333346,1048580,0,1
SDSSJ113017.92-014803.7,2.226154,172.5746666666667,-1.801027777777778,1048576,0,0
SDSSJ113240.86-014818.8,2.255158,173.17024999999998,-1.805222222222223,,,
SDSSJ114918.33-021419.5,2.11282,177.326375,-2.2387500000000005,,,
SDSSJ114548.46-024245.8,2.197555,176.45191666666665,-2.7127222222222227,,,
SDSSJ114425.08-015045.4,2.197916,176.10449999999997,-1.8459444444444455,,,
SDSSJ114615.39-005814.2,2.151394,176.56412500000002,-0.9706111111111121,,,
SDSSJ114538.56-011656.0,2.247472,176.41066666666666,-1.282222222222223,1048580,0,1
SDSSJ114923.54-004653.5,2.277258,177.34808333333336,-0.7815277777777786,,,
SDSSJ115036.80-005905.8,2.322326,177.6533333333333,-0.9849444444444451,,,
SDSSJ115204.26-012205.9,1.631097,178.01775,-1.3683055555555566,,,
SDSSJ075145.01+352632.4,2.211745,117.93754166666668,35.44233333333334,4,0,1
SDSSJ075159.29+353338.3,2.229188,117.99704166666665,35.56063888888888,5,0,1
SDSSJ074917.62+351633.8,2.260815,117.32341666666672,35.27605555555556,36700160,0,0
SDSSJ074844.17+354308.1,1.580889,117.18404166666672,35.71891666666666,,,
SDSSJ074847.81+363512.6,2.337344,117.19920833333333,36.586833333333345,,,
SDSSJ075305.69+364044.1,2.305842,118.27370833333336,36.678916666666666,4,0,1
SDSSJ075447.66+365129.6,2.244256,118.69858333333335,36.85822222222222,,,
SDSSJ075707.27+355910.2,2.380874,119.28029166666666,35.98616666666666,2,1,1
SDSSJ123012.55-015958.1,1.607521,187.5522916666667,-1.9994722222222232,,,
SDSSJ122920.28-021028.6,2.085446,187.3345,-2.174611111111112,,,
SDSSJ122803.74-030257.5,2.222421,187.01558333333332,-3.049305555555557,,,
SDSSJ122727.08-005044.0,2.17772,186.86283333333333,-0.8455555555555568,,,
SDSSJ122943.74-012247.7,2.343845,187.43224999999993,-1.3799166666666671,,,
SDSSJ122939.91-011818.8,2.342738,187.41629166666664,-1.305222222222223,,,
SDSSJ122935.17-013635.2,2.166979,187.39654166666665,-1.6097777777777782,,,
SDSSJ123056.58-005306.3,2.159733,187.73574999999994,-0.8850833333333346,4,0,1
SDSSJ123243.46-012537.9,2.159944,188.1810833333333,-1.4271944444444458,,,
SDSSJ124330.26-025135.8,1.87796,190.87608333333327,-2.859944444444445,1048580,0,1
SDSSJ124019.60-020303.8,1.965746,190.08166666666665,-2.0510555555555565,,,
SDSSJ123932.76-003838.2,2.184779,189.88649999999998,-0.6439444444444457,,,
SDSSJ124720.26-011343.1,2.273083,191.8344166666666,-1.2286388888888895,1048580,0,1
SDSSJ124924.42-011617.6,2.219999,192.35174999999998,-1.2715555555555564,,,
SDSSJ125954.27-022153.9,2.338298,194.97612499999997,-2.3649722222222227,1048580,0,1
SDSSJ125958.80-025956.1,1.651273,194.99499999999998,-2.9989166666666676,,,
SDSSJ125636.93-030310.3,1.821053,194.15387499999994,-3.0528611111111124,,,
SDSSJ125422.84-014319.8,2.336294,193.59516666666664,-1.7221666666666677,,,
SDSSJ125733.00-012636.9,2.179269,194.38749999999996,-1.4435833333333343,,,
SDSSJ075250.96+373141.9,2.239652,118.21233333333336,37.52830555555555,,,
SDSSJ075043.36+365545.3,2.198362,117.68066666666665,36.929249999999996,,,
SDSSJ074910.02+370147.4,2.279761,117.29175000000001,37.02983333333333,1,0,1
SDSSJ074918.31+372010.6,1.9967,117.3262916666667,37.33627777777778,1048580,0,1
SDSSJ075452.31+390739.4,2.221185,118.71795833333334,39.127611111111115,1048580,0,1
SDSSJ075830.84+383519.2,2.229646,119.6285,38.58866666666666,1048580,0,1
SDSSJ080443.82+360505.3,1.964467,121.18258333333335,36.084805555555555,1048578,1,1
SDSSJ080007.04+360127.4,2.098624,120.02933333333333,36.024277777777776,,,
SDSSJ075854.08+354748.7,1.561147,119.72533333333335,35.796861111111106,,,
SDSSJ080153.01+362805.0,2.182343,120.47087500000002,36.468055555555544,3,1,1
SDSSJ080210.59+372812.0,2.176138,120.54412499999998,37.469999999999985,2,1,1
SDSSJ080522.87+370949.6,2.189328,121.3452916666667,37.16377777777777,1,1,1
SDSSJ080638.45+363034.8,2.34705,121.66020833333334,36.50966666666666,1,1,1
SDSSJ080410.37+373519.2,2.252715,121.04320833333334,37.588666666666654,,,
SDSSJ080040.78+391700.4,1.779116,120.16991666666664,39.28344444444444,1048580,0,1
SDSSJ080654.43+390904.6,1.919118,121.72679166666667,39.15127777777778,,,
SDSSJ080656.54+390733.5,1.744155,121.73558333333335,39.12597222222221,,,
SDSSJ080947.30+405756.5,1.914526,122.44708333333332,40.96569444444444,1048580,0,1
SDSSJ081831.93+362310.1,1.963799,124.63304166666666,36.38613888888889,2,1,1
SDSSJ081430.36+360826.7,2.246805,123.6265,36.140749999999976,,,
SDSSJ080847.49+355152.7,2.175395,122.197875,35.864638888888884,,,
SDSSJ080808.58+361617.0,2.227606,122.03575000000001,36.271388888888886,,,
SDSSJ081219.23+370258.9,1.895117,123.080125,37.04969444444444,2,1,1
SDSSJ081554.76+370658.9,2.380203,123.97816666666664,37.11636111111111,,,
SDSSJ081607.24+370427.1,2.333156,124.03016666666667,37.07419444444443,,,
SDSSJ081701.90+385936.3,2.243486,124.25791666666663,38.99341666666666,1048578,1,1
SDSSJ081207.42+381712.6,2.247044,123.03091666666668,38.286833333333334,1048578,1,1
SDSSJ081114.71+382039.5,2.166818,122.81129166666665,38.34430555555555,,,
SDSSJ081130.79+390411.0,1.645733,122.87829166666667,39.06972222222223,11,1,1
SDSSJ082209.66+394504.8,2.280623,125.54025,39.751333333333335,,,
SDSSJ082120.53+400259.3,1.604232,125.33554166666667,40.04980555555555,,,
SDSSJ082110.07+400959.3,1.823016,125.29195833333333,40.166472222222225,,,
SDSSJ081501.98+405842.4,2.171053,123.75824999999999,40.97844444444445,34603008,0,0
SDSSJ081200.49+402814.3,1.802093,123.00204166666668,40.4706388888889,1048578,1,1
SDSSJ081313.34+414140.7,1.700783,123.30558333333336,41.694638888888875,1048580,0,1
SDSSJ081328.96+421211.3,2.206526,123.37066666666665,42.20313888888888,1048580,0,1
SDSSJ081543.38+420230.6,2.165633,123.93074999999999,42.04183333333334,,,
SDSSJ081644.46+420606.0,1.925134,124.18525000000001,42.101666666666674,1048580,0,1
SDSSJ081752.75+415129.1,1.856095,124.46979166666665,41.85808333333332,3,1,1
SDSSJ081946.32+414247.2,1.796353,124.94300000000001,41.713111111111104,1048579,1,1
SDSSJ082122.59+413213.4,2.290883,125.344125,41.53705555555555,,,
SDSSJ082706.23+420005.0,2.205798,126.77595833333332,42.00138888888889,34603008,0,0
SDSSJ082626.26+424842.9,2.239076,126.60941666666668,42.811916666666654,,,
SDSSJ081954.88+423636.3,1.682387,124.97866666666665,42.610083333333314,,,
SDSSJ081832.13+415451.9,2.226013,124.63387500000002,41.914416666666654,1048579,1,1
SDSSJ081603.32+423057.4,2.287914,124.01383333333337,42.51594444444444,,,
SDSSJ082029.00+430731.3,2.357806,125.12083333333332,43.125361111111104,,,
SDSSJ083240.71+404557.1,2.238645,128.169625,40.765861111111114,,,
SDSSJ082420.76+411410.3,2.2194,126.08649999999999,41.23619444444442,1,1,1
SDSSJ082246.70+411118.2,2.251337,125.69458333333336,41.18838888888887,,,
SDSSJ083012.72+414711.1,2.156307,127.55300000000001,41.78641666666666,3,1,1
SDSSJ083017.31+413521.6,2.208847,127.57212500000001,41.589333333333336,2,1,1
SDSSJ083304.73+415331.3,2.358224,128.26970833333334,41.89202777777777,2,1,1
SDSSJ083157.45+424409.2,2.213126,127.989375,42.73588888888888,,,
SDSSJ083547.05+414207.2,1.777486,128.94604166666667,41.70199999999999,1048579,1,1
SDSSJ084521.85+033754.3,2.013711,131.3410416666667,3.6317500000000003,4,0,1
SDSSJ084519.53+032619.3,1.822348,131.331375,3.4386944444444434,4,0,1
SDSSJ084106.79+031206.8,1.842239,130.27829166666666,3.2018888888888872,20,0,1
SDSSJ083852.05+025703.6,1.769306,129.71687500000002,2.9509999999999996,1048581,0,1
SDSSJ083954.90+040804.1,2.336238,129.97875000000002,4.1344722222222225,,,
SDSSJ084010.42+035816.7,2.305582,130.04341666666667,3.971305555555555,,,
SDSSJ084755.63+011005.7,1.593227,131.98179166666662,1.1682499999999996,,,
SDSSJ084444.69+005041.5,2.328422,131.18620833333333,0.8448611111111107,,,
SDSSJ084101.90+023600.0,2.231903,130.2579166666667,2.5999999999999988,,,
SDSSJ084331.05+025822.4,1.828568,130.87937499999998,2.9728888888888876,,,
SDSSJ084538.03+023413.5,2.18698,131.40845833333336,2.570416666666666,1,0,1
SDSSJ084606.98+022720.2,2.160112,131.52908333333335,2.455611111111111,1048580,0,1
SDSSJ085011.09+045303.3,2.358634,132.5462083333333,4.884249999999998,,,
SDSSJ085112.20+040054.8,2.215418,132.80083333333332,4.01522222222222,,,
SDSSJ085313.54+042257.2,2.278452,133.30641666666665,4.382555555555552,1048578,1,1
SDSSJ084856.95-011458.8,2.300963,132.23729166666666,-1.2496666666666667,,,
SDSSJ084524.10-000915.4,2.019378,131.3504166666667,-0.154277777777778,1,0,1
SDSSJ084531.38+000221.8,2.053204,131.38074999999998,0.03938888888888852,,,
SDSSJ084716.87+003536.8,2.211967,131.82029166666666,0.5935555555555552,,,
SDSSJ084745.02+005505.8,2.310171,131.93758333333335,0.9182777777777772,,,
SDSSJ085400.32+014728.9,2.207697,133.50133333333332,1.79136111111111,,,
SDSSJ084647.22+024940.2,1.926555,131.69675,2.8278333333333325,4,0,1
SDSSJ085059.03+031302.9,1.602911,132.74595833333333,3.2174722222222214,,,
SDSSJ085638.68+020506.7,1.916554,134.16116666666667,2.0851944444444435,4,0,1
SDSSJ090048.49+033607.9,2.178957,135.2020416666667,3.602194444444443,1048580,0,1
SDSSJ085437.59+031734.8,2.240387,133.65662500000002,3.292999999999999,5,0,1
SDSSJ085911.96-005701.2,2.046994,134.79983333333337,-0.9503333333333339,,,
SDSSJ085715.86-002008.6,2.045748,134.31608333333332,-0.3357222222222226,,,
SDSSJ085618.97-004818.5,2.363943,134.07904166666668,-0.8051388888888893,,,
SDSSJ085441.14-011103.3,2.335708,133.67141666666663,-1.1842499999999996,,,
SDSSJ085527.63+012851.5,2.342192,133.865125,1.480972222222222,,,
SDSSJ085436.41+022023.5,1.914902,133.65170833333332,2.3398611111111096,1048580,0,1
SDSSJ085710.90+024329.0,1.953018,134.29541666666663,2.7247222222222214,1048580,0,1
SDSSJ085719.62+022838.0,2.352255,134.33175,2.4772222222222213,,,
SDSSJ085826.91+022604.4,1.51554,134.612125,2.4345555555555545,4,0,1
SDSSJ085856.00+015219.4,2.163819,134.73333333333332,1.8720555555555547,4,0,1
SDSSJ085956.82+020952.7,2.23003,134.98675000000003,2.1646388888888874,34603008,0,0
SDSSJ090030.36+015155.0,1.985337,135.1265,1.865277777777777,5,0,1
