Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation
SDSSJ135405.52+112537.5,208.523017,11.4271,135405.52+112537.5,208.52301025390600,11.42710018157960,2.022700071334840,1048578,1,1,-26.980766521376400,0,0,0.0,-26.972836465046300,-1.0,46.06523575966930,46.30767917929180,0.023813504971792000
SDSSJ135229.33+122054.9,208.122242,12.348595,135229.33+122054.9,208.1222381591800,12.348594665527300,1.7417999505996700,1048579,1,1,-27.109267357351200,0,0,0.0,-26.783558727838000,-1.0,46.13233521483770,46.41251601970400,0.01356062456712590
SDSSJ135612.53+121852.3,209.052244,12.314537,135612.53+121852.3,209.05224609375,12.314537048339800,1.861299991607670,1048578,1,1,-27.008527493101600,0,0,0.0,-26.904375560026800,-1.0,46.04085375510100,46.356751855456200,0.007366129255771330
SDSSJ140700.41+102914.3,211.751709,10.487313,140700.41+102914.3,211.751708984375,10.487313270568800,1.978700041770940,1048579,1,1,-27.235467127595100,0,0,0.0,-26.884347080373700,-1.0,46.16634100162470,46.29658854713070,9.7561696232883E-04
SDSSJ140737.25+111558.7,211.905232,11.266309,140737.25+111558.7,211.9052276611330,11.266308784484900,1.67330002784729,1048579,1,1,-26.75049438101090,0,0,0.0,-26.891330880199200,-1.0,46.00808556609890,46.19332792077490,0.015338556185759800
SDSSJ140356.23+105033.2,210.984317,10.842563,140356.23+105033.2,210.98431396484400,10.842562675476100,1.6634999513626100,1048579,1,1,-26.78054225540150,0,0,0.0,-26.86764990605580,-1.0,46.02097514455000,46.30292737864520,0.010794904657539900
SDSSJ140251.87+105836.9,210.716164,10.976927,140251.87+105836.9,210.71617126464800,10.976926803588900,1.7696000337600700,3,1,1,-27.00431496328500,0,0,0.0,-26.881835952074,-1.0,46.09244785278620,46.073360197078000,0.025683977252988600
SDSSJ140212.99+105647.8,210.55413,10.946634,140212.99+105647.8,210.5541229248050,10.946634292602500,1.8937000036239600,1048578,1,1,-27.129294477255300,0,0,0.0,-26.734662473141100,-1.0,46.23486508475740,46.51132306485870,0.025029425875106600
SDSSJ140220.13+123036.2,210.583897,12.510076,140220.13+123036.2,210.58389282226600,12.510075569152800,1.8342000246048000,3,1,1,-27.541157827959100,0,0,0.0,-26.550213612759900,-1.0,46.39888341575630,46.68391231001420,0.014764463980403400
SDSSJ140220.71+114144.5,210.58631,11.695708,140220.71+114144.5,210.5863037109380,11.695708274841300,1.8044999837875400,3,1,1,-26.79893280449140,0,0,0.0,-27.012247600650800,-1.0,45.949736365709600,46.11538665727300,0.022192627440555200
SDSSJ140402.06+123456.9,211.008624,12.582496,140402.06+123456.9,211.0086212158200,12.58249568939210,1.8632999658584600,1048579,1,1,-26.9565646667489,0,0,0.0,-26.974821513220400,-1.0,46.018890854952200,46.14926051461240,0.009846027934453660
SDSSJ140514.72+134301.8,211.311355,13.717169,140514.72+134301.8,211.3113555908200,13.717168807983400,1.81659996509552,1048579,1,1,-27.206014388093900,0,0,0.0,-26.847556661689300,-1.0,46.134116297378800,46.23087760121040,0.002178850137080640
SDSSJ140613.55+142206.7,211.556463,14.368552,140613.55+142206.7,211.55645751953100,14.368552207946800,1.8603999614715600,1048579,1,1,-26.609476037376500,0,0,0.0,-26.946905594245700,-1.0,46.00283308903030,46.2725462584701,0.019127188598985600
SDSSJ140732.62+142056.8,211.88595,14.349132,140732.62+142056.8,211.88595581054700,14.34913158416750,2.009700059890750,1048579,1,1,-26.8335234249698,0,0,0.0,-26.98547219814490,-1.0,46.04006083313470,46.249087319728500,0.020320618874773400
SDSSJ141416.66+100823.3,213.569432,10.139828,141416.66+100823.3,213.56942749023400,10.139827728271500,1.7836999893188500,10,1,1,-27.007767139943300,0,1,88.5228502730398,-26.83582157802090,606.5644691799460,46.1199955325051,46.253864475658400,0.016011490227595000
SDSSJ140810.27+104717.1,212.042796,10.788097,140810.27+104717.1,212.0428009033200,10.788097381591800,1.9699000120163000,2097162,1,1,-28.32200052040190,0,1,94.85963107802890,-26.46573829541360,277.2169153325460,46.56583338926640,46.64814770119640,0.01739430591999590
SDSSJ140923.46+121404.5,212.347754,12.234606,140923.46+121404.5,212.34774780273400,12.23460578918460,1.7315000295639000,3,1,1,-26.5763349814045,0,0,0.0,-26.85627235536070,-1.0,46.07162439243760,46.12959373336,0.021816654297683800
SDSSJ141029.51+114925.2,212.622968,11.823693,141029.51+114925.2,212.6229705810550,11.82369327545170,1.8041000366210900,2,1,1,-27.011644430339300,0,0,0.0,-26.846908054188900,-1.0,46.10921454689150,46.19648328844530,0.009148551210201430
SDSSJ141301.87+115047.6,213.257793,11.846566,141301.87+115047.6,213.25779724121100,11.846566200256300,1.7000999450683600,1048579,1,1,-26.19077656702970,0,0,0.0,-27.083056624696900,-1.0,45.836440185351100,45.95227534897320,0.014960536663550300
SDSSJ141551.86+110316.3,213.966121,11.054534,141551.86+110316.3,213.96612548828100,11.054533958435100,1.8730000257492100,1048579,1,1,-27.18027226490990,0,0,0.0,-26.848991525810000,-1.0,46.138563959027200,46.343598968240700,0.015858712341243200
SDSSJ141612.83+114520.9,214.053486,11.755807,141612.83+114520.9,214.05348205566400,11.755806922912600,1.7233999967575100,10,1,1,-26.84810103469670,0,1,25.831403566012000,-26.968465363770900,240.2223262546570,45.93593841133820,46.06039543155310,0.013904539694839400
SDSSJ141743.39+115445.0,214.430818,11.912504,141743.39+115445.0,214.43081665039100,11.912504196167000,1.704200029373170,3,1,1,-26.67507621130240,1,0,0.0,-26.95702214482660,-1.0,45.952705232388200,46.147573114871900,0.004806125788954500
SDSSJ141812.69+131701.4,214.552913,13.283742,141812.69+131701.4,214.55291748046900,13.28374195098880,1.8395999670028700,1048578,1,1,-26.457590635509000,0,0,0.0,-27.04749776387130,-1.0,45.87930391945060,46.09454682616340,0.015699114919795000
SDSSJ141319.22+124241.3,213.330092,12.711496,141319.22+124241.3,213.33009338378900,12.711496353149400,1.7724000215530400,1048579,1,1,-26.552163633184000,0,0,0.0,-27.034793001204600,-1.0,45.897915029800800,46.04987782751140,0.005023092095401230
SDSSJ141125.01+122546.3,212.854249,12.429547,141125.01+122546.3,212.854248046875,12.429547309875500,2.057499885559080,3,1,1,-27.648506038157000,0,0,0.0,-26.80693717665990,-1.0,46.21520353843090,46.49087321099850,0.003531641718555220
SDSSJ141141.96+140233.9,212.924867,14.042764,141141.96+140233.9,212.92486572265600,14.042763710022000,1.745300054550170,2,1,1,-26.837650877017000,0,0,0.0,-26.945697041501300,-1.0,45.929488583614000,46.237546059458000,0.004581528733083650
SDSSJ141500.29+135945.7,213.751239,13.996052,141500.29+135945.7,213.75123596191400,13.996051788330100,1.658400058746340,1048578,1,1,-27.132774748372000,0,0,0.0,-26.759065680225000,-1.0,46.09983555046200,46.373977072063000,0.010639735268944600
SDSSJ141404.80+134455.8,213.520024,13.748847,141404.80+134455.8,213.52001953125,13.748847007751500,1.9399000406265300,2,1,1,-28.264988454078000,0,0,0.0,-26.471377250139700,-1.0,46.54184113218930,46.729525307820000,0.015626567451321800
SDSSJ141849.61+132458.1,214.706736,13.416152,141849.61+132458.1,214.7067413330080,13.416152000427200,1.868399977684020,3,1,1,-27.97705473273630,0,0,0.0,-26.44794142138270,-1.0,46.538427808464600,46.71881344179370,0.018674901833428000
SDSSJ142415.41+095105.1,216.064242,9.851419,142415.41+095105.1,216.06423950195300,9.851419448852540,1.8438999652862500,1048578,1,1,-27.078490921053600,0,0,0.0,-26.926299093777700,-1.0,46.03601297695090,46.25983910175090,0.009006503460364620
SDSSJ142216.88+105438.8,215.570375,10.910789,142216.88+105438.8,215.57037353515600,10.910788536071800,2.0107998847961400,1048578,1,1,-27.01980417574560,0,0,0.0,-26.904278295277400,-1.0,46.0996501441648,46.39642115154880,0.005440790048067210
SDSSJ142240.26+110220.2,215.667777,11.038958,142240.26+110220.2,215.6677703857420,11.038957595825200,1.7999000549316400,1048579,1,1,-26.969937850540600,0,0,0.0,-26.886898702169500,-1.0,46.10187473787430,46.01881415003880,0.02341600255556700
SDSSJ142810.61+111441.7,217.044242,11.244928,142810.61+111441.7,217.0442352294920,11.244928359985400,1.687000036239620,3,1,1,-27.49609641590520,0,0,0.0,-26.628914716229600,-1.0,46.265724631983600,46.35650455377950,0.023941013696905900
SDSSJ142704.80+112425.3,216.770023,11.407053,142704.80+112425.3,216.77001953125,11.407052993774400,1.7217999696731600,2,1,1,-26.630315622661100,0,0,0.0,-27.01784263520740,-1.0,45.87586226778070,46.13090277130660,0.012240852910383600
SDSSJ142121.21+122105.6,215.338402,12.351583,142121.21+122105.6,215.33840942382800,12.351582527160600,1.6552000045776400,1048578,1,1,-26.377411983497700,0,0,0.0,-27.059490130499800,-1.0,45.81536681348580,46.032140317689700,0.026162604687680000
SDSSJ142835.97+132155.9,217.149877,13.365532,142835.97+132155.9,217.14987182617200,13.365531921386700,1.8133000135421800,3,1,1,-27.407469513410600,0,0,0.0,-26.74602691853910,-1.0,46.212206934477000,46.39505477639160,0.018123513926379300
SDSSJ143524.43+095758.7,218.851817,9.966318,143524.43+095758.7,218.85182189941400,9.966318130493160,1.8378000259399400,2,1,1,-26.5263673269845,0,0,0.0,-27.01043375675540,-1.0,45.92828168188870,46.26010838508460,0.017378079718555800
SDSSJ143346.23+101618.1,218.44266,10.271709,143346.23+101618.1,218.44265747070300,10.271709442138700,1.720900058746340,1048579,1,1,-26.306784013249200,0,0,0.0,-27.001208275867300,-1.0,45.910752292025200,46.161828413050100,0.009099824878425380
SDSSJ143152.82+101712.5,217.970116,10.286829,143152.82+101712.5,217.97012329101600,10.286828994751000,1.6555999517440800,1048579,1,1,-27.234191763488400,0,0,0.0,-26.74371346102140,-1.0,46.14771483934960,46.345251525685200,0.025825761309928400
SDSSJ143007.83+105403.5,217.532646,10.900995,143007.83+105403.5,217.5326385498050,10.900995254516600,1.7513999938964800,3,1,1,-26.630595231120900,1,0,0.0,-26.966688136905900,-1.0,45.962549102821600,46.09273685180950,0.026352668685559300
SDSSJ143009.74+104326.9,217.540608,10.72414,143009.74+104326.9,217.5406036376950,10.724140167236300,1.7101999521255500,1048586,1,1,-26.98355273726780,0,1,280.4334655259810,-26.821889196389300,1860.882858077110,46.05963518406410,46.342913565855600,0.015441754197295100
SDSSJ143117.25+103938.6,217.821882,10.660734,143117.25+103938.6,217.82188415527300,10.660734176635700,1.7145999670028700,3,1,1,-26.274183051069100,0,0,0.0,-27.108160669858400,-1.0,45.80654624384360,46.035788827200800,0.0076515317001754000
SDSSJ143535.73+120628.4,218.898911,12.107889,143535.73+120628.4,218.89891052246100,12.107889175415000,1.6822999715805100,1048578,1,1,-26.687143944417000,0,0,0.0,-26.916814853962000,-1.0,45.979670425411800,46.28197738671870,0.001795605785175590
SDSSJ143314.70+121358.7,218.31125,12.23299,143314.70+121358.7,218.31124877929700,12.232990264892600,1.9778000116348300,1048578,1,1,-27.113893897517300,0,0,0.0,-26.912153064646100,-1.0,46.11126437799470,46.35288403039550,0.004399346560597150
SDSSJ143324.01+115556.1,218.350075,11.932271,143324.01+115556.1,218.35008239746100,11.932271003723100,1.8598999977111800,1048578,1,1,-26.794059373594500,1,0,0.0,-27.05549780547710,-1.0,45.88581106428700,46.13888822254790,0.026055441570021000
SDSSJ143238.28+121559.5,218.1595,12.266545,143238.28+121559.5,218.1595001220700,12.266545295715300,2.044300079345700,1048578,1,1,-27.404011280764400,0,0,0.0,-26.797453843655700,-1.0,46.259148866226500,46.465963863025100,0.0011479208124621700
SDSSJ143518.89+124316.6,218.828743,12.721303,143518.89+124316.6,218.82875061035200,12.72130298614500,1.746899962425230,1048579,1,1,-27.535429621289300,1,0,0.0,-26.64654885743990,-1.0,46.299608198567,46.44730480069880,0.026724784215505100
SDSSJ144012.29+095934.4,220.051239,9.992914,144012.29+095934.4,220.05123901367200,9.992914199829100,1.6466000080108600,1048579,1,1,-26.339016512188400,0,0,0.0,-26.983550112926400,-1.0,45.87135042487660,46.178072372307200,7.21015931958451E-04
SDSSJ143705.39+095429.8,219.27248,9.908305,143705.39+095429.8,219.27247619628900,9.908305168151860,1.9293999671936000,1048578,1,1,-27.001043444970500,0,0,0.0,-26.92751323388480,-1.0,46.08891695437930,46.34463354576770,0.013502690775306200
SDSSJ143759.38+102239.5,219.497443,10.377652,143759.38+102239.5,219.4974365234380,10.377652168273900,1.7835999727249100,2,1,1,-26.670956473771400,0,0,0.0,-26.931982692571300,-1.0,45.98856664574410,46.28670571751500,0.022942222757981000
SDSSJ144141.46+111104.6,220.422767,11.184632,144141.46+111104.6,220.42276000976600,11.184632301330600,1.6928999423980700,1048578,1,1,-26.58553496973490,0,0,0.0,-26.9535003621878,-1.0,45.95858257004710,46.133154089147400,0.02471071574724400
SDSSJ144453.67+112338.2,221.223638,11.393953,144453.67+112338.2,221.2236328125,11.393953323364300,2.0441999435424800,1,1,1,-27.018440709354100,0,0,0.0,-26.908405972418400,-1.0,46.135572592613,46.314484417088400,0.018343928264525500
SDSSJ144540.13+113521.0,221.41722,11.589188,144540.13+113521.0,221.41722106933600,11.589187622070300,2.043100118637090,1048579,1,1,-27.83168940039070,0,0,0.0,-26.616669054096400,-1.0,46.49529399639690,46.38412506024090,0.004009051617824790
SDSSJ144331.81+114734.1,220.882582,11.792821,144331.81+114734.1,220.88258361816400,11.792820930481000,1.7137000560760500,3,1,1,-26.842534814986600,0,0,0.0,-26.967041747872800,-1.0,45.93747718642760,46.06994574117460,0.005707923382116680
SDSSJ144056.95+112204.1,220.237308,11.367833,144056.95+112204.1,220.2373046875,11.367833137512200,1.8791999816894500,3,1,1,-27.221435777039400,0,0,0.0,-26.76018859239160,-1.0,46.23573469927720,46.39724641899680,0.01170153152076870
SDSSJ144025.08+123151.7,220.104513,12.531043,144025.08+123151.7,220.10450744628900,12.53104305267330,1.8804999589920000,2,1,1,-27.46219293436470,0,0,0.0,-26.781151254707500,-1.0,46.17383110334620,46.465040755652300,0.01951801069081800
SDSSJ144339.98+122926.2,220.916587,12.490627,144339.98+122926.2,220.9165802001950,12.49062728881840,1.980299949646000,1048579,1,1,-26.733396757373500,0,0,0.0,-27.046567888063900,-1.0,45.960254077874100,46.21673120989850,0.023922512111237500
SDSSJ144753.99+130005.7,221.974989,13.001596,144753.99+130005.7,221.97499084472700,13.001596450805700,2.0539000034332300,2,1,1,-27.819869260998900,0,0,0.0,-26.72288292829200,-1.0,46.34294790071660,46.47825843847530,0.0066711774500678800
SDSSJ144614.95+130200.7,221.562311,13.033545,144614.95+130200.7,221.56231689453100,13.033544540405300,2.042099952697750,3,1,1,-27.252268969359500,0,0,0.0,-26.77209295785050,-1.0,46.28941680685880,46.441219617556300,0.020739741046771000
SDSSJ144826.10+122814.7,222.108771,12.470757,144826.10+122814.7,222.1087646484380,12.470756530761700,2.0694000720977800,1048578,1,1,-27.190534634022000,0,0,0.0,-26.95824018762080,-1.0,46.087940141511700,46.27632484696290,0.02238995720956610
SDSSJ145319.24+085911.5,223.330181,8.986538,145319.24+085911.5,223.33018493652300,8.98653793334961,1.6584999561309800,3,1,1,-27.227739229494500,0,0,0.0,-26.792297333880300,-1.0,46.15323371194900,46.06498953255090,0.013999586761254100
SDSSJ145224.60+090424.2,223.10253,9.073397,145224.60+090424.2,223.10252380371100,9.073396682739260,1.8730000257492100,1048578,1,1,-26.783852967006100,0,0,0.0,-27.110142619070700,-1.0,45.86664342471270,46.05711448277630,0.022057110974699900
SDSSJ145048.74+094045.6,222.703106,9.679357,145048.74+094045.6,222.70310974121100,9.679356575012210,1.7102999687194800,1048578,1,1,-26.353452903192000,0,0,0.0,-27.11006074563520,-1.0,45.78890366843950,46.07003329450170,0.013364488163961400
SDSSJ144708.46+103958.0,221.785272,10.66612,144708.46+103958.0,221.7852783203130,10.666119575500500,2.0092999935150100,1048578,1,1,-26.869859507638700,0,0,0.0,-26.999824447550300,-1.0,46.00765082408820,46.27661621509870,0.02241216751267940
SDSSJ144608.76+102343.0,221.536509,10.395289,144608.76+102343.0,221.53651428222700,10.395289421081500,1.8890999555587800,1048579,1,1,-27.73634466072870,0,0,0.0,-26.6309057235169,-1.0,46.35192932351360,46.577677516618800,0.018765221371822700
SDSSJ145150.52+113756.8,222.96051,11.632448,145150.52+113756.8,222.96051025390600,11.632448196411100,1.840399980545040,2,1,1,-27.32049528964700,0,0,0.0,-26.795229594306400,-1.0,46.17947592853520,46.292867298817700,0.00114083487995245
SDSSJ144802.88+120551.2,222.01203,12.097576,144802.88+120551.2,222.01202392578100,12.097576141357400,1.809499979019170,3145739,1,1,-27.08385438156820,0,1,1.985323599697570,-26.78857556754260,12.201321553047900,46.198769702582000,46.15031135738000,0.021387618324438500
SDSSJ145055.89+123331.4,222.732898,12.558736,145055.89+123331.4,222.73289489746100,12.558735847473100,1.9407000541687000,3145739,1,1,-27.19611666473950,1,1,0.7902173002076540,-26.82289400353250,5.255820650867920,46.24937723867100,46.17642660247680,0.010915722966250500
SDSSJ145225.41+124811.8,223.105877,12.803279,145225.41+124811.8,223.1058807373050,12.803278923034700,1.7252999544143700,1048579,1,1,-26.522688915383300,0,0,0.0,-27.009976297753300,-1.0,45.928598522625500,46.068580320821100,0.013122703771440100
SDSSJ145519.92+121645.1,223.833011,12.279201,145519.92+121645.1,223.8330078125,12.279200553894000,1.9023000001907300,1048578,1,1,-26.72532584858600,0,0,0.0,-27.0017799782371,-1.0,45.99583076943410,46.1686452830184,0.011326914298423100
SDSSJ145923.20+090408.3,224.8467,9.068984,145923.20+090408.3,224.84669494628900,9.068984031677250,1.973099946975710,11,1,1,-27.487010162991500,0,1,659.04853649487,-26.79530503250880,4113.603534627950,46.28808402647360,46.29566253692490,0.017966291167887600
SDSSJ145308.83+095819.0,223.286815,9.97195,145308.83+095819.0,223.2868194580080,9.971949577331540,1.6851999759674100,1048579,1,1,-27.079669779248900,0,0,0.0,-26.841185393477500,-1.0,46.08685281882320,46.14345021455800,0.01587944290519560
SDSSJ145645.53+110142.6,224.189721,11.028518,145645.53+110142.6,224.18972778320300,11.028517723083500,2.0206000804901100,1048579,1,1,-27.653570571978400,0,0,0.0,-26.671927443167800,-1.0,46.36995087294270,46.55251781288500,0.023989276159053600
SDSSJ145435.18+094100.0,223.646586,9.683355,145435.18+094100.0,223.64659118652300,9.683355331420900,1.9456000328064000,1048579,1,1,-27.370193007872800,0,0,0.0,-26.63406712878920,-1.0,46.408427364586500,46.451896924127700,0.0184440907036924
SDSSJ145628.40+100236.1,224.118357,10.043379,145628.40+100236.1,224.1183624267580,10.043378829956100,1.8106000423431400,1048578,1,1,-27.273666881355500,0,0,0.0,-26.830367393860900,-1.0,46.10401996022280,46.28901070348580,0.019246691038549400
SDSSJ150123.48+102514.5,225.347852,10.420695,150123.48+102514.5,225.3478546142580,10.420695304870600,1.9532999992370600,1048578,1,1,-26.801013872035500,0,0,0.0,-27.088501248572800,-1.0,45.90344647138390,46.149727205904900,0.009320942147334600
